Yr,Mo,Day,Hr,VSM
2016,8,22,6,0.25485
2016,8,22,18,0.23155
2016,8,23,6,0.2595
2016,8,23,18,0.2301
2016,8,24,6,0.2195
2016,8,24,18,0.2043
2016,8,25,6,0.1943
2016,8,25,18,0.1931
2016,8,26,6,0.18465
2016,8,26,18,0.18465
2016,8,27,6,0.17695
2016,8,27,18,0.17795
2016,8,28,6,0.1696
2016,8,28,18,0.1731
2016,8,29,6,0.1643
2016,8,29,18,0.1675
2016,8,30,6,0.1617
2016,8,30,18,0.1651
2016,8,31,6,0.15575
2016,8,31,18,0.16125
2016,9,1,6,0.15055
2016,9,1,18,0.15575
2016,9,2,6,0.14585
2016,9,2,18,0.23615
2016,9,3,6,0.2622
2016,9,3,18,0.27655
2016,9,4,6,0.2789
2016,9,4,18,0.25
2016,9,5,6,0.24205
2016,9,5,18,0.27425
2016,9,6,6,0.2572
2016,9,6,18,0.2704
2016,9,7,6,0.278
2016,9,7,18,0.2521
2016,9,8,6,0.24495
2016,9,8,18,0.2735
2016,9,9,6,0.27115
2016,9,9,18,0.2628
2016,9,10,6,0.2526
2016,9,10,18,0.25925
2016,9,11,6,0.24555
2016,9,11,18,0.22645
2016,9,12,6,0.2611
2016,9,12,18,0.2515
2016,9,13,6,0.2399
2016,9,13,18,0.27675
2016,9,14,6,0.26685
2016,9,14,18,0.26585
2016,9,15,6,0.2556
2016,9,15,18,0.23385
2016,9,16,6,0.24
2016,9,16,18,0.26375
2016,9,17,6,0.2538
2016,9,17,18,0.22975
2016,9,18,6,0.21945
2016,9,18,18,0.20865
2016,9,19,6,0.2549
2016,9,19,18,0.2742
2016,9,20,6,0.26165
2016,9,20,18,0.28035
2016,9,21,6,0.2735
2016,9,21,18,0.2584
2016,9,22,6,0.24525
2016,9,22,18,0.2246
2016,9,23,6,0.23885
2016,9,23,18,0.23405
2016,9,24,6,0.22375
2016,9,24,18,0.20755
2016,9,25,6,0.19815
2016,9,25,18,0.1929
2016,9,26,6,0.18375
2016,9,26,18,0.24795
2016,9,27,6,0.2425
2016,9,27,18,0.2329
2016,9,28,6,0.2228
2016,9,28,18,0.194
2016,9,29,6,0.18505
2016,9,29,18,0.17835
2016,9,30,6,0.16885
2016,9,30,18,0.16765
2016,10,1,6,0.16075
2016,10,1,18,0.16175
2016,10,2,6,0.1538
2016,10,2,18,0.15685
2016,10,3,6,0.20455
2016,10,3,18,0.25265
2016,10,4,6,0.24355
2016,10,4,18,0.2133
2016,10,5,6,0.2052
2016,10,5,18,0.18325
2016,10,6,6,0.17525
2016,10,6,18,0.1686
2016,10,7,6,0.16065
2016,10,7,18,0.16275
2016,10,8,6,0.1534
2016,10,8,18,0.15555
2016,10,9,6,0.14645
2016,10,9,18,0.1508
2016,10,10,6,0.14235
2016,10,10,18,0.14645
2016,10,11,6,0.13875
2016,10,11,18,0.1416
2016,10,12,6,0.13475
2016,10,12,18,0.13905
2016,10,13,6,0.13345
2016,10,13,18,0.13575
2016,10,14,6,0.1318
2016,10,14,18,0.22875
2016,10,15,6,0.2947
2016,10,15,18,0.27325
2016,10,16,6,0.3234
2016,10,16,18,0.34225
2016,10,17,6,0.32325
2016,10,17,18,0.3035
2016,10,18,6,0.29645
2016,10,18,18,0.27775
2016,10,19,6,0.27065
2016,10,19,18,0.25905
2016,10,20,6,0.2541
2016,10,20,18,0.24435
2016,10,21,6,0.23845
2016,10,21,18,0.2344
2016,10,22,6,0.228
2016,10,22,18,0.2281
2016,10,23,6,0.22225
2016,10,23,18,0.2228
2016,10,24,6,0.21785
2016,10,24,18,0.2176
2016,10,25,6,0.2221
2016,10,25,18,0.22295
2016,10,26,6,0.2176
2016,10,26,18,0.2176
2016,10,27,6,0.21405
2016,10,27,18,0.3147
2016,10,28,6,0.3482
2016,10,28,18,0.33275
2016,10,29,6,0.3224
2016,10,29,18,0.30985
2016,10,30,6,0.30515
2016,10,30,18,0.3333
2016,10,31,6,0.32055
2016,10,31,18,0.3255
2016,11,1,6,0.34205
2016,11,1,18,0.31945
2016,11,2,6,0.312
2016,11,2,18,0.3019
2016,11,3,6,0.29685
2016,11,3,18,0.29015
2016,11,4,6,0.28545
2016,11,4,18,0.28015
2016,11,5,6,0.27515
2016,11,5,18,0.27135
2016,11,6,6,0.2694
2016,11,6,18,0.2672
2016,11,7,6,0.26435
2016,11,7,18,0.2608
2016,11,8,6,0.257
2016,11,8,18,0.25435
2016,11,9,6,0.24955
2016,11,9,18,0.2463
2016,11,10,6,0.24045
2016,11,10,18,0.24015
2016,11,11,6,0.2358
2016,11,11,18,0.2356
2016,11,12,6,0.2323
2016,11,12,18,0.23035
2016,11,13,6,0.22505
2016,11,13,18,0.22195
2016,11,14,6,0.2177
2016,11,14,18,0.2175
2016,11,15,6,0.212
2016,11,15,18,0.2136
2016,11,16,6,0.21065
2016,11,16,18,0.2084
2016,11,17,6,0.20245
2016,11,17,18,0.20265
2016,11,18,6,0.19905
2016,11,18,18,0.20045
2016,11,19,6,0.19735
2016,11,19,18,0.2299
2016,11,20,6,0.34995
2016,11,20,18,0.3234
2016,11,21,6,0.32845
2016,11,21,18,0.3191
2016,11,22,6,0.31215
2016,11,22,18,0.3082
2016,11,23,6,0.32805
2016,11,23,18,0.3155
2016,11,24,6,0.3075
2016,11,24,18,0.3033
2016,11,25,6,0.2985
2016,11,25,18,0.297
2016,11,26,6,0.29405
2016,11,26,18,0.33355
2016,11,27,6,0.34595
2016,11,27,18,0.3273
2016,11,28,6,0.3395
2016,11,28,18,0.3327
2016,11,29,6,0.32485
2016,11,29,18,0.31875
2016,11,30,6,0.31355
2016,11,30,18,0.3112
2016,12,1,6,0.30745
2016,12,1,18,0.30445
2016,12,2,6,0.29965
2016,12,2,18,0.28935
2016,12,3,6,0.28475
2016,12,3,18,0.28335
2016,12,4,6,0.28195
2016,12,4,18,0.2791
2016,12,5,6,0.27765
2016,12,5,18,0.27215
2016,12,6,6,0.27105
2016,12,6,18,0.26995
2016,12,7,6,0.2664
2016,12,7,18,0.2665
2016,12,8,6,0.3326
2016,12,8,18,0.32905
2016,12,9,6,0.3251
2016,12,9,18,0.31865
2016,12,10,6,0.34225
2016,12,10,18,0.3618
2016,12,11,6,0.3364
2016,12,11,18,0.3307
2016,12,12,6,0.32695
2016,12,12,18,0.3225
2016,12,13,6,0.31925
2016,12,13,18,0.31925
2016,12,14,6,0.31855
2016,12,14,18,0.31645
2016,12,15,6,0.31305
2016,12,15,18,0.39655
2016,12,16,6,0.34595
2016,12,16,18,0.33265
2016,12,17,6,0.32515
2016,12,17,18,0.3208
2016,12,18,6,0.31485
2016,12,18,18,0.3144
2016,12,19,6,0.30695
2016,12,19,18,0.30835
2016,12,20,6,0.3036
2016,12,20,18,0.3039
2016,12,21,6,0.30175
2016,12,21,18,0.30255
2016,12,22,6,0.2967
2016,12,22,18,0.296
2016,12,23,6,0.295
2016,12,23,18,0.38245
2016,12,24,6,0.33615
2016,12,24,18,0.3303
2016,12,25,6,0.3235
2016,12,25,18,0.32185
2016,12,26,6,0.3147
2016,12,26,18,0.3185
2016,12,27,6,0.31425
2016,12,27,18,0.3122
2016,12,28,6,0.30785
2016,12,28,18,0.30805
2016,12,29,6,0.3038
2016,12,29,18,0.30445
2016,12,30,6,0.30065
2016,12,30,18,0.30205
2016,12,31,6,0.30115
2016,12,31,18,0.31545
2017,1,1,6,0.31235
2017,1,1,18,0.30995
2017,1,2,6,0.30755
2017,1,2,18,0.3125
2017,1,3,6,0.3656
2017,1,3,18,0.3827
2017,1,4,6,0.3838
2017,1,4,18,0.3902
2017,1,5,6,0.37715
2017,1,5,18,0.3487
2017,1,6,6,0.34045
2017,1,6,18,0.33755
2017,1,7,6,0.37585
2017,1,7,18,0.36405
2017,1,8,6,0.39435
2017,1,8,18,0.3968
2017,1,9,6,0.39905
2017,5,6,18,0.23915
2017,5,7,6,0.23405
2017,5,7,18,0.23045
2017,5,8,6,0.22285
2017,5,8,18,0.22415
2017,5,9,6,0.2144
2017,5,9,18,0.2191
2017,5,10,6,0.20845
2017,5,10,18,0.21135
2017,5,11,6,0.2038
2017,5,11,18,0.20665
2017,5,12,6,0.19995
2017,5,12,18,0.20345
2017,5,13,6,0.1953
2017,5,13,18,0.1995
2017,5,14,6,0.1932
2017,5,14,18,0.19755
2017,5,15,6,0.2247
2017,5,15,18,0.21285
2017,5,16,6,0.217
2017,5,16,18,0.21415
2017,5,17,6,0.20535
2017,5,17,18,0.2043
2017,5,18,6,0.193
2017,5,18,18,0.1977
2017,5,19,6,0.18945
2017,5,19,18,0.19455
2017,5,20,6,0.1874
2017,5,20,18,0.19245
2017,5,21,6,0.18665
2017,5,21,18,0.19115
2017,5,22,6,0.18335
2017,5,22,18,0.1883
2017,5,23,6,0.1819
2017,5,23,18,0.1996
2017,5,24,6,0.188
2017,5,24,18,0.2089
2017,5,25,6,0.1958
2017,5,25,18,0.19135
2017,5,26,6,0.18205
2017,5,26,18,0.18395
2017,5,27,6,0.1768
2017,5,27,18,0.1823
2017,5,28,6,0.17405
2017,5,28,18,0.18025
2017,5,29,6,0.1726
2017,5,29,18,0.177
2017,5,30,6,0.1707
2017,5,30,18,0.1738
2017,5,31,6,0.1955
2017,5,31,18,0.19745
2017,6,1,6,0.1882
2017,6,1,18,0.1879
2017,6,2,6,0.1793
2017,6,2,18,0.1842
2017,6,3,6,0.17685
2017,6,3,18,0.18015
2017,6,4,6,0.1715
2017,6,4,18,0.1763
2017,6,5,6,0.247
2017,6,5,18,0.22895
2017,6,6,6,0.21445
2017,6,6,18,0.2032
2017,6,7,6,0.19435
2017,6,7,18,0.1878
2017,6,8,6,0.1821
2017,6,8,18,0.19995
2017,6,9,6,0.19735
