Yr,Mo,Day,Hr,VSM
2019,6,8,18,0.1964089
2019,6,9,6,0.18357334
2019,6,9,18,0.18554222
2019,6,10,6,0.17664444
2019,6,10,18,0.18514
2019,6,11,6,0.17354224
2019,6,11,18,0.18150664
2019,6,12,6,0.17298222
2019,6,12,18,0.1813111
2019,6,13,6,0.17067554
2019,6,13,18,0.17918888
2019,6,14,6,0.1670311
2019,6,14,18,0.17527776
2019,6,15,6,0.16443332
2019,6,15,18,0.17385776
2019,6,16,6,0.16210222
2019,6,16,18,0.17189778
2019,6,17,6,0.16126
2019,6,17,18,0.17382666
2019,6,18,6,0.16524442
2019,6,18,18,0.17593778
2019,6,19,6,0.16502224
2019,6,19,18,0.17352666
2019,6,20,6,0.1633333
2019,6,20,18,0.1714511
2019,6,21,6,0.16017332
2019,6,21,18,0.17051334
2019,6,22,6,0.16001556
2019,6,22,18,0.17029112
2019,6,23,6,0.1594311
2019,6,23,18,0.16979556
2019,6,24,6,0.15870664
2019,6,24,18,0.16540666
2019,6,25,6,0.15626666
2019,6,25,18,0.16452446
2019,6,26,6,0.15302442
2019,6,26,18,0.16012444
2019,6,27,6,0.15018444
2019,6,27,18,0.15617332
2019,6,28,6,0.145895542
2019,6,28,18,0.15183776
2019,6,29,6,0.143873326
2019,6,29,18,0.15318666
2019,6,30,6,0.142666638
2019,6,30,18,0.151313318
2019,7,1,6,0.14007778
2019,7,1,18,0.153844434
2019,7,2,6,0.14044001
2019,7,2,18,0.150113322
2019,7,3,6,0.139062204
2019,7,3,18,0.146775544
2019,7,4,6,0.135784442
2019,7,4,18,0.14482219
2019,7,5,6,0.13451331
2019,7,5,18,0.145055552
2019,7,6,6,0.133708886
2019,7,6,18,0.14253554
2019,7,7,6,0.132215552
2019,7,7,18,0.139842214
2019,7,8,6,0.128513332
2019,7,8,18,0.138006676
2019,7,9,6,0.12656002
2019,7,9,18,0.136455562
2019,7,10,6,0.125926672
2019,7,10,18,0.135986646
2019,7,11,6,0.126084446
2019,7,11,18,0.13579778
2019,7,12,6,0.12495111
2019,7,12,18,0.13415332
2019,7,13,6,0.123706666
2019,7,13,18,0.133944444
2019,7,14,6,0.122706678
2019,7,14,18,0.13269333
2019,7,15,6,0.120851112
2019,7,15,18,0.130368896
2019,7,16,6,0.119655544
2019,7,16,18,0.13018001
2019,7,17,6,0.118602222
2019,7,17,18,0.12698444
2019,7,18,6,0.118071094
2019,7,18,18,0.12769112
2019,7,19,6,0.11729333
2019,7,19,18,0.126899994
2019,7,20,6,0.116464428
2019,7,20,18,0.124955552
2019,7,21,6,0.11777334
2019,7,21,18,0.12741111
2019,7,22,6,0.11915778
2019,7,22,18,0.12795998
2019,7,23,6,0.11813779
2019,7,23,18,0.127246664
2019,7,24,6,0.115308878
2019,7,24,18,0.124802236
2019,7,25,6,0.11343777
2019,7,25,18,0.122822206
2019,7,26,6,0.115931096
2019,7,26,18,0.122359978
2019,7,27,6,0.13612444
2019,7,27,18,0.129793324
2019,7,28,6,0.118375554
2019,7,28,18,0.123137776
2019,7,29,6,0.111926662
2019,7,29,18,0.119859998
2019,7,30,6,0.109526676
2019,7,30,18,0.120457778
2019,7,31,6,0.110162202
2019,7,31,18,0.120119998
2019,8,1,6,0.11087112
2019,8,1,18,0.123251106
2019,8,2,6,0.111413334
2019,8,2,18,0.123846664
2019,8,3,6,0.110566678
2019,8,3,18,0.123402214
2019,8,4,6,0.111346658
2019,8,4,18,0.122448902
2019,8,5,6,0.110931106
2019,8,5,18,0.118337758
2019,8,6,6,0.109028898
2019,8,6,18,0.121744434
2019,8,7,6,0.111159992
2019,8,7,18,0.118406666
2019,8,8,6,0.108928892
2019,8,8,18,0.115397778
2019,8,9,6,0.10629555
2019,8,9,18,0.113635564
2019,8,10,6,0.107657768
2019,8,10,18,0.125659996
2019,8,11,6,0.11368442
2019,8,11,18,0.12261777
